,county,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
1839,Randolph,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2.0,19.1,48372.0,760382,Uwharrie Ridge Six-Twelve,Trinity,"1463 Pleasant Union Road, Trinity, NC 27370",-79.9911257,35.718544,Randolph County Schools,50.00,D,44.00,3.0
1840,Randolph,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2.0,19.1,48372.0,760308,Braxton Craven Middle,Trinity,"7037 NC Highway 62, Trinity, NC 27370",-79.9925544,35.8937115,Randolph County Schools,46.20,C,67.00,2.0
1841,Randolph,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2.0,19.1,48372.0,760380,Trinity High,Trinity,"5746 Trinity High School Rd, Trinity, NC 27370",-79.9979648,35.8938723,Randolph County Schools,43.20,B,63.10,2.0
1842,Randolph,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2.0,19.1,48372.0,760388,Wheatmore High,Trinity,"3678 Finch Farm Rd, Trinity, NC 27370",-80.0068526,35.8292659,Randolph County Schools,31.40,B,59.90,3.0
1843,Randolph,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2.0,19.1,48372.0,760329,Hopewell Elementary,Trinity,"6294 Welborn Road, Trinity, NC 27370",-80.0085799,35.8627377,Randolph County Schools,45.30,B,78.40,2.0
1844,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770351,Richmond 9th Grade Academy,Hamlet,"804 County Home Rd, Hamlet, NC 28345",-79.6942892,34.918789,Richmond County Schools,72.50,C,47.40,3.0
1845,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770346,Monroe Avenue Elementary,Hamlet,"400 Monroe Ave, Hamlet, NC 28345",-79.6973927,34.8943163,Richmond County Schools,92.10,C,47.60,3.0
1846,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770349,Richmond Early College High,Hamlet,"1042 W Hamlet Ave, Hamlet, NC 28345",-79.7101011,34.9032115,Richmond County Schools,66.20,A,>95,1.0
1847,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770318,Fairview Heights Elementary,Hamlet,"104 Hamilton Ave, Hamlet, NC 28345",-79.7136073,34.8886731,Richmond County Schools,85.00,C,60.90,2.0
1848,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770348,Richmond Senior High,Rockingham,"838 US 1 North, Rockingham, NC 28379",-79.715888,34.9496275,Richmond County Schools,68.70,C,47.80,3.0
1849,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770328,Hamlet Middle,Hamlet,"1406 McDonald Ave, Hamlet, NC 28345",-79.7214083,34.8909574,Richmond County Schools,82.60,C,57.00,3.0
1850,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770370,Washington Street Elementary,Rockingham,"566 E Washington St Ext, Rockingham, NC 28379",-79.741272,34.942604,Richmond County Schools,79.30,C,51.00,3.0
1851,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770310,East Rockingham Elementary,Rockingham,"154 Chalk Road, Rockingham, NC 28379",-79.7509404,34.8938929,Richmond County Schools,84.00,C,53.60,3.0
1852,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770344,Mineral Springs Elementary,Ellerbe,"1426 Green Lake Rd, Ellerbe, NC 28338",-79.7529784,35.0627513,Richmond County Schools,76.10,B,64.90,2.0
1853,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770316,Ellerbe Middle,Ellerbe,"128 W Ballard Street, Ellerbe, NC 28338",-79.763342,35.074191,Richmond County Schools,77.90,C,49.80,3.0
1854,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770360,Rockingham Middle,Rockingham,"415 Wall Street, Rockingham, NC 28379",-79.763503,34.944984,Richmond County Schools,70.20,C,57.10,3.0
1855,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770340,L J Bell Elementary,Rockingham,"442 Hawthorne Ave, Rockingham, NC 28379",-79.766183,34.94677,Richmond County Schools,74.60,C,55.60,3.0
1856,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770368,West Rockingham Elementary,Rockingham,"271 W US 74 Hwy, Rockingham, NC 28379",-79.788779,34.94502,Richmond County Schools,85.00,C,58.50,3.0
1857,Richmond,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1.0,29.1,38514.0,770364,Cordova Middle,Cordova,"194 Church St, Cordova, NC 28330",-79.8194792,34.912509,Richmond County Schools,89.10,C,50.00,3.0
1858,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,78B000,Southeastern Academy,Lumberton,"12251 NC HWY 41 North, Lumberton, NC 28358",-78.873636,34.651569,Charter Schools,39.30,A,85.10,1.0
1859,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780336,Littlefield Middle,Lumberton,"9674 NC Hwy 41 N, Lumberton, NC 28358",-78.9170282,34.6453036,Robeson County Schools,74.50,D,46.00,3.0
1860,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780322,East Robeson Primary,Lumberton,"4840 7th Street Road, Lumberton, NC 28358",-78.923942,34.624515,Robeson County Schools,83.00,A,82.70,1.0
1861,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780340,Long Branch Elementary,Lumberton,"10218 NC 72 East, Lumberton, NC 28358",-78.957254,34.5384135,Robeson County Schools,87.00,C,53.30,3.0
1862,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780400,Saint Pauls Elementary,Saint Pauls,"222 Martin Luther King Drive, Saint Pauls, NC 28384",-78.9619671,34.8074799,Robeson County Schools,78.40,D,34.00,4.0
1863,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780403,Saint Pauls Middle,Saint Pauls,"526 W Shaw St, Saint Pauls, NC 28384",-78.9760605,34.8115372,Robeson County Schools,78.80,D,39.20,4.0
1864,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780401,Saint Pauls High,Saint Pauls,"648 North Stage Rd, Saint Pauls, NC 28384",-78.9769109,34.8146935,Robeson County Schools,74.30,C,37.10,4.0
1865,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780329,Janie C Hargrave Elem,Lumberton,"100 Hargrave St, Lumberton, NC 28358",-78.9877348,34.6142796,Robeson County Schools,88.50,D,35.30,4.0
1866,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780398,Rowland Norment Elementary,Lumberton,"701 Godwin Ave, Lumberton, NC 28358",-78.9960704,34.6228994,Robeson County Schools,87.50,C,56.10,3.0
1867,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780342,Lumberton Senior High,Lumberton,"3901 Fayetteville Rd, Lumberton, NC 28358",-78.9977661,34.6470078,Robeson County Schools,70.40,C,37.00,4.0
1868,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780344,Magnolia Elementary,Lumberton,"10928 US 301 North, Lumberton, NC 28360",-79.003576,34.711353,Robeson County Schools,82.30,C,45.10,3.0
1869,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780385,PSRC Early College at RCC,Lumberton,"5160 Fayetteville Road, Lumberton, NC 28360",-79.006439,34.677103,Robeson County Schools,62.00,A,>95,1.0
1870,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780360,Parkton Elementary,Parkton,"400 North Green Street, Parkton, NC 28371",-79.0068072,34.9038827,Robeson County Schools,80.80,D,33.30,4.0
1871,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780330,L Gilbert Carroll Middle,Lumberton,"300 Bailey Rd, Lumberton, NC 28358",-79.0091165,34.6591822,Robeson County Schools,81.60,D,43.40,3.0
1872,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780352,Orrum Middle,Orrum,"1684 South Creek Road, Orrum, NC 28369",-79.0100263,34.4651631,Robeson County Schools,83.30,F,25.60,4.0
1873,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780407,Tanglewood Elementary,Lumberton,"400 West 29th Street, Lumberton, NC 28358",-79.0124993,34.6385687,Robeson County Schools,61.30,B,70.10,2.0
1874,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780417,W H Knuckles,Lumberton,"1520 Martin L King Dr, Lumberton, NC 28358",-79.022684,34.610642,Robeson County Schools,>95,D,36.10,4.0
1875,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780341,Lumberton Junior High,Lumberton,"82 Marion Rd, Lumberton, NC 28358",-79.0317511,34.6049535,Robeson County Schools,83.40,F,23.60,4.0
1876,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780376,Piney Grove Elementary,Lumberton,"1680 Piney Grove Road, Lumberton, NC 28358",-79.0375212,34.6854023,Robeson County Schools,87.90,D,39.20,4.0
1877,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780392,Rex-Rennert Elementary,Shannon,"11780 Rennert Road, Shannon, NC 28386",-79.088569,34.8439445,Robeson County Schools,81.30,D,22.70,4.0
1878,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780325,Fairmont High,Fairmont,"5419 Old Stage Road, Fairmont, NC 28340",-79.094735,34.4797693,Robeson County Schools,80.40,C,33.10,4.0
1879,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780326,Fairmont Middle,Fairmont,"402 Iona St, Fairmont, NC 28340",-79.1177842,34.4979328,Robeson County Schools,89.30,F,25.00,4.0
1880,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780394,Rosenwald Elementary,Fairmont,"301 Martin L King Dr, Fairmont, NC 28340",-79.1195718,34.5033361,Robeson County Schools,91.90,D,32.70,4.0
1881,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780412,Union Chapel Elementary,Pembroke,"4271 Union Chapel Road, Pembroke, NC 28372",-79.134113,34.712807,Robeson County Schools,81.50,D,37.60,4.0
1882,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780328,Green Grove Elementary,Fairmont,"1850 School Road, Fairmont, NC 28340",-79.142743,34.557502,Robeson County Schools,84.50,C,62.90,2.0
1883,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780320,Deep Branch Elementary,Lumberton,"4045 Deep Branch Road, Lumberton, NC 28360",-79.146015,34.630379,Robeson County Schools,90.40,D,40.30,3.0
1884,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780324,Fairgrove Middle,Fairmont,"1953 Fairgrove Sch Road, Fairmont, NC 28340",-79.1741651,34.493302,Robeson County Schools,83.50,D,33.90,4.0
1885,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780393,Red Springs Middle,Red Springs,"302 W Second Avenue, Red Springs, NC 28377",-79.1859109,34.8198996,Robeson County Schools,77.80,D,27.50,4.0
1886,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780391,Red Springs High,Red Springs,"509 N Vance Street, Red Springs, NC 28377",-79.1866101,34.8231547,Robeson County Schools,77.30,C,39.70,4.0
1887,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780374,Peterson Elementary,Red Springs,"102 Phillips Ave, Red Springs, NC 28377",-79.1896812,34.8115431,Robeson County Schools,81.00,D,38.70,4.0
1888,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780364,Pembroke Elementary,Pembroke,"505 South Jones Street, Pembroke, NC 28372",-79.1934718,34.6747625,Robeson County Schools,83.40,D,42.90,3.0
1889,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,78A000,CIS Academy,Pembroke,"818 West 3rd Street, Pembroke, NC 28372",-79.2037479,34.6864203,Charter Schools,76.70,C,50.80,3.0
1890,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780368,Pembroke Middle,Pembroke,"8910 Deep Branch Road, Pembroke, NC 28372",-79.2114532,34.6746591,Robeson County Schools,85.20,D,33.80,4.0
1891,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780384,Prospect Elementary,Maxton,"4024 Missouri Road, Maxton, NC 28364",-79.2324041,34.7326052,Robeson County Schools,74.40,C,47.10,3.0
1892,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780420,Purnell Swett High,Pembroke,"11344 Deep Branch Road, Pembroke, NC 28372",-79.2467008,34.695558,Robeson County Schools,74.80,C,42.50,3.0
1893,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780416,Union Elementary,Rowland,"2547 NC Hwy 710 South, Rowland, NC 28383",-79.2468535,34.6356369,Robeson County Schools,84.60,C,46.40,3.0
1894,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780402,South Robeson High,Rowland,"3268 South Robeson Rd, Rowland, NC 28383",-79.2532334,34.5453638,Robeson County Schools,83.20,D,19.40,5.0
1895,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780356,Oxendine Elementary,Maxton,"5599 Oxendine School Rd, Maxton, NC 28364",-79.2591675,34.8060072,Robeson County Schools,85.90,D,42.40,3.0
1896,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780396,Rowland Middle,Rowland,"408 W Chapel St, Rowland, NC 28383",-79.2965095,34.5405367,Robeson County Schools,88.70,D,29.20,4.0
1897,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,295300,Southside Ashpole Elementary,Rowland,"607 S Martin L King Jr St, Rowland, NC 28383",-79.2976373,34.5322983,Innovative School District,78.00,F,21.50,4.0
1898,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780390,R B Dean Elementary,Maxton,"202 S Hooper St, Maxton, NC 28364",-79.3448173,34.7325148,Robeson County Schools,85.00,D,33.90,4.0
1899,Robeson,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1.0,34.7,35407.0,780410,Townsend Middle,Maxton,"105 Carolina Street, Maxton, NC 28364",-79.3524002,34.7328579,Robeson County Schools,82.90,F,19.00,5.0
1900,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790350,Monroeton Elementary,Reidsville,"8081 US Highway 158, Reidsville, NC 27320",-79.1235438,36.3851315,Rockingham County Schools,60.20,C,53.10,3.0
1901,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790402,Williamsburg Elementary,Reidsville,"2830 Hwy 87, Reidsville, NC 27320",-79.616604,36.290104,Rockingham County Schools,54.60,C,57.20,3.0
1902,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790347,Lincoln Elementary,Ruffin,"2660 Oregon Hill Road, Ruffin, NC 27326",-79.649071,36.466987,Rockingham County Schools,57.10,C,55.90,3.0
1903,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790386,South End Elementary,Reidsville,"1307 South Park Drive, Reidsville, NC 27320",-79.667871,36.343707,Rockingham County Schools,55.10,D,43.80,3.0
1904,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790366,Reidsville High,Reidsville,"1901 S Park Dr, Reidsville, NC 27320",-79.675195,36.329975,Rockingham County Schools,58.70,C,42.40,3.0
1905,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790358,Moss Street Partnership School,Reidsville,"419 Moss St, Reidsville, NC 27320",-79.6794154,36.3655388,Lab Schools,63.40,F,14.60,5.0
1906,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790374,Reidsville Middle,Reidsville,"1903 S Park Dr, Reidsville, NC 27320",-79.6804677,36.3284462,Rockingham County Schools,54.60,D,44.50,3.0
1907,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790310,Central Elementary,Eden,"435 E Stadium Dr, Eden, NC 27288",-79.730385,36.504803,Rockingham County Schools,53.80,C,60.90,2.0
1908,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790380,Rockingham County Middle,Reidsville,"182 High School Road, Reidsville, NC 27320",-79.735185,36.385928,Rockingham County Schools,43.20,C,66.20,2.0
1909,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790354,John M Morehead High,Eden,"134 N Pierce St, Eden, NC 27288",-79.735951,36.505088,Rockingham County Schools,52.10,C,29.00,4.0
1910,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790330,J E Holmes Middle,Eden,"211 N Pierce St, Eden, NC 27288",-79.738162,36.505611,Rockingham County Schools,66.30,C,51.00,3.0
1911,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790378,Rockingham County High,Reidsville,"180 High School Rd, Reidsville, NC 27320",-79.7408638,36.386187,Rockingham County Schools,32.10,B,61.90,2.0
1912,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790398,Wentworth Elementary,Reidsville,"8806 NC Hwy 87, Reidsville, NC 27320",-79.744134,36.397277,Rockingham County Schools,47.50,B,69.30,2.0
1913,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790344,Leaksville-Spray Elementary,Eden,"415 Highland Dr, Eden, NC 27288",-79.7581248,36.4926704,Rockingham County Schools,62.80,D,48.70,3.0
1914,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790318,Douglass Elementary,Eden,"408 Price St., Eden, NC 27288",-79.7800308,36.4933855,Rockingham County Schools,63.90,C,59.90,3.0
1915,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790302,Bethany Elementary,Reidsville,"271 Bethany Rd, Reidsville, NC 27320",-79.8596955,36.3130465,Rockingham County Schools,36.00,B,75.60,2.0
1916,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,79A000,Bethany Community School,Summerfield,"1288 Hudson Rd, Summerfield, NC 27358",-79.8677733,36.2620483,Charter Schools,16.60,C,61.20,2.0
1917,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790390,Stoneville Elementary,Stoneville,"203 Stone St, Stoneville, NC 27048",-79.904987,36.4632409,Rockingham County Schools,71.60,C,50.50,3.0
1918,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790314,Dalton McMichael High,Mayodan,"6845 Hwy 135, Mayodan, NC 27027",-79.9426166,36.4172668,Rockingham County Schools,42.80,C,53.20,3.0
1919,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790327,Huntsville Elementary,Madison,"2020 Sardis Church Road, Madison, NC 27025",-79.9498069,36.331391,Rockingham County Schools,65.30,C,50.40,3.0
1920,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790379,Rockingham Co Early College High,Wentworth,"NC Hwy 65, Wentworth, NC 27375",-79.960093,36.2556076,Rockingham County Schools,36.90,A,87.80,1.0
1921,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790362,John W Dillard Academy,Madison,"705 NW Ayersville Rd, Madison, NC 27025",-79.9758243,36.4021637,Rockingham County Schools,55.20,C,60.00,2.0
1922,Rockingham,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1.0,24.2,41869.0,790394,Western Rockingham Middle,Madison,"915 NW Ayersville Rd, Madison, NC 27025",-79.9815924,36.404779,Rockingham County Schools,59.50,C,56.80,3.0
1923,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800406,West Rowan Elementary,Cleveland,"480 Mimosa St, Cleveland, NC 27013",aaUnknown,aaUnknown,Rowan-Salisbury Schools,55.40,C,57.50,3.0
1924,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,80B000,Essie Mae Kiser Foxx Charter,East Spencer,"729 N. Long St. , East Spencer, NC 28144",aaUnknown,aaUnknown,Charter Schools,60.00,F,9.50,5.0
1925,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800368,Morgan Elementary,Gold Hill,"3860 Liberty Rd, Gold Hill, NC 28071",-80.337223,35.579666,Rowan-Salisbury Schools,57.80,C,56.10,3.0
1926,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800392,Rockwell Elementary,Rockwell,"114 Link St, Rockwell, NC 28138",-80.415781,35.5561409,Rowan-Salisbury Schools,45.70,C,53.90,3.0
1927,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800340,East Rowan High,Salisbury,"175 St Luke's Church Rd, Salisbury, NC 28146",-80.4225268,35.5931729,Rowan-Salisbury Schools,44.40,C,44.50,3.0
1928,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800314,Erwin Middle,Salisbury,"170 St Luke's Church Rd, Salisbury, NC 28146",-80.423273,35.595013,Rowan-Salisbury Schools,51.60,D,41.70,3.0
1929,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800359,Dole Elementary,Salisbury,"465 Choate Rd, Salisbury, NC 28146",-80.4254179,35.6694699,Rowan-Salisbury Schools,61.60,D,28.60,4.0
1930,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800377,North Rowan Middle,Spencer,"512 Charles St, Spencer, NC 28159",-80.4261323,35.7016359,Rowan-Salisbury Schools,53.20,F,23.30,4.0
1931,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800373,North Rowan Elementary,Spencer,"600 Charles St, Spencer, NC 28159",-80.4283056,35.7025707,Rowan-Salisbury Schools,46.10,F,24.40,4.0
1932,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800376,North Rowan High,Spencer,"300 North Whitehead Ave, Spencer, NC 28159",-80.4294357,35.6973332,Rowan-Salisbury Schools,69.80,D,20.60,4.0
1933,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800347,Shive Elementary,Rockwell,"655 Holshouser Rd, Rockwell, NC 28138",-80.434342,35.54287,Rowan-Salisbury Schools,51.10,C,54.50,3.0
1934,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800356,Granite Quarry Elementary,Salisbury,"118 South Walnut St, Salisbury, NC 28146",-80.4489551,35.6120448,Rowan-Salisbury Schools,57.20,C,56.00,3.0
1935,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800352,Faith Elementary,Faith,"1000 School St, Faith, NC 28041",-80.46168,35.5896275,Rowan-Salisbury Schools,44.40,B,65.70,2.0
1936,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800315,Overton Elementary,Salisbury,"1825 Park Rd W, Salisbury, NC 28144",-80.4741063,35.6895601,Rowan-Salisbury Schools,56.90,D,37.30,4.0
1937,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800363,Knox Middle,Salisbury,"1625 Park Rd W, Salisbury, NC 28144",-80.4774078,35.6861006,Rowan-Salisbury Schools,53.60,F,18.20,5.0
1938,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800394,Rowan Co Early College,Salisbury,"1333 Jake Alexander Blvd S, Salisbury, NC 28146",-80.4809359,35.6402478,Rowan-Salisbury Schools,54.10,B,79.00,2.0
1939,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800396,Salisbury High,Salisbury,"500 Lincolnton Rd, Salisbury, NC 28144",-80.4851398,35.6646335,Rowan-Salisbury Schools,63.80,D,29.00,4.0
1940,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800346,Koontz Elementary,Salisbury,"685 East Ritchie Rd, Salisbury, NC 28146",-80.4963121,35.6241264,Rowan-Salisbury Schools,71.20,F,15.90,5.0
1941,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800358,Isenberg Elementary,Salisbury,"2800 Jake Alexander Blvd N, Salisbury, NC 28147",-80.5037595,35.7011501,Rowan-Salisbury Schools,56.60,D,42.20,3.0
1942,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800398,Southeast Middle,Salisbury,"1570 Peeler Rd, Salisbury, NC 28146",-80.508762,35.609832,Rowan-Salisbury Schools,62.40,D,39.60,4.0
1943,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800312,Bostian Elementary,China Grove,"4245 Old Beatty Ford Rd, China Grove, NC 28023",-80.54142,35.523075,Rowan-Salisbury Schools,32.40,C,65.90,2.0
1944,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800361,Carson High,China Grove,"290 Kress Venture Dr, China Grove, NC 28023",-80.5437594,35.5662693,Rowan-Salisbury Schools,40.50,B,52.20,3.0
1945,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800360,Hurley Elementary,Salisbury,"625 Hurley School Rd, Salisbury, NC 28147",-80.55868,35.6995689,Rowan-Salisbury Schools,53.50,F,25.10,4.0
1946,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800320,China Grove Middle,China Grove,"1013 North Main St, China Grove, NC 28023",-80.5697828,35.5775297,Rowan-Salisbury Schools,47.50,C,49.30,3.0
1947,Rowan,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2.0,24.0,46864.0,800362,Knollwood Elementary,Salisbury,"3075 Shue Rd, Salisbury, NC 28147",-80.57549,35.615963,Rowan-Salisbury Schools,37.00,D,39.30,4.0
