county,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
Davidson,2,20.00,47758,290316,Davis-Townsend Elementary,Lexington,"975 Heath Church Road, Lexington, NC 27292",-80.163822,35.809032,Davidson County Schools,42.70,B,67.60,2.00
Davidson,2,20.00,47758,290351,Oak Grove Middle,Winston-Salem,"1771 Hoy Long Road, Winston-Salem, NC 27107",-80.1647138,35.9423025,Davidson County Schools,29.50,B,70.00,2.00
Davidson,2,20.00,47758,290315,Davidson Early College,Lexington,"297 DCCC Road, Lexington, NC 27295",-80.18047,35.866896,Davidson County Schools,23.80,A,93.30,1.00
Davidson,2,20.00,47758,290389,Yadkin Valley Regional Career Academy,Lexington,"2065 E. Holly Grove Road, Lexington, NC 27292",-80.18886,35.8169974,Davidson County Schools,40.60,B,84.10,1.00
Davidson,2,20.00,47758,290344,Midway Elementary,Lexington,"318 Midway School Road, Lexington, NC 27295",-80.214257,35.951784,Davidson County Schools,35.90,B,66.90,2.00
Davidson,2,20.00,47758,290308,Central Davidson High,Lexington,"2747 NC Hwy 47, Lexington, NC 27292",-80.2218055,35.7397635,Davidson County Schools,36.70,B,50.40,3.00
Davidson,2,20.00,47758,290309,Central Davidson Middle,Lexington,"2591 NC Hwy 47, Lexington, NC 27292",-80.2242695,35.7413168,Davidson County Schools,55.30,C,60.00,2.00
Davidson,2,20.00,47758,291308,Charles England Elementary School,Lexington,"111 Cornelia Dr, Lexington, NC 27292",-80.239189,35.8171558,Lexington City Schools,65.50,C,43.30,3.00
Davidson,2,20.00,47758,291332,Lexington Middle School,Lexington,"100 W Hemstead Street, Lexington, NC 27292",-80.2456206,35.8335432,Lexington City Schools,60.90,D,43.30,3.00
Davidson,2,20.00,47758,290350,North Davidson Middle,Lexington,"333 Critcher Drive, Lexington, NC 27295",-80.2456362,35.9266698,Davidson County Schools,37.10,B,68.90,2.00
Davidson,2,20.00,47758,290348,North Davidson High,Lexington,"7227 Old US Hwy 52, Lexington, NC 27295",-80.2489835,35.9248677,Davidson County Schools,25.20,B,64.40,2.00
Davidson,2,20.00,47758,291336,Lexington Senior High School,Lexington,"26 Penry Street, Lexington, NC 27292",-80.2499278,35.8327345,Lexington City Schools,50.30,C,38.10,4.00
Davidson,2,20.00,47758,290384,Welcome Elementary,Lexington,"5701 Old Hwy 52, Lexington, NC 27295",-80.2581166,35.9031833,Davidson County Schools,50.70,C,55.40,3.00
Davidson,2,20.00,47758,291340,Pickett Elementary School,Lexington,"200 Biesecker Road, Lexington, NC 27292",-80.2651491,35.8459429,Lexington City Schools,64.60,C,53.50,3.00
Davidson,2,20.00,47758,290366,Southwood Elementary,Lexington,"5850 NC Hwy 8, Lexington, NC 27292",-80.2679855,35.7324185,Davidson County Schools,65.50,C,50.00,3.00
Davidson,2,20.00,47758,290330,Friedberg Elementary,Winston-Salem,"1131 Friedberg Church Road, Winston-Salem, NC 27127",-80.276949,35.992418,Davidson County Schools,26.90,B,73.50,2.00
Davidson,2,20.00,47758,291352,Southwest Elementary School,Lexington,"434 Central Avenue, Lexington, NC 27292",-80.280445,35.8178793,Lexington City Schools,57.30,D,50.40,3.00
Davidson,2,20.00,47758,290307,Southmont Elementary,Lexington,"398 Owen Rd, Lexington, NC 27292",-80.2877551,35.822181,Davidson County Schools,63.60,C,54.50,3.00
Davidson,2,20.00,47758,290306,Northwest Elementary,Lexington,"400 Northwest Elementary Road, Lexington, NC 27295",-80.3016232,35.9416187,Davidson County Schools,29.00,B,76.30,2.00
Davidson,2,20.00,47758,290375,Tyro Elementary,Lexington,"450 Cow Palace Rd, Lexington, NC 27295",-80.320761,35.79132,Davidson County Schools,53.80,C,56.80,3.00
Davidson,2,20.00,47758,290356,Reeds Elementary,Lexington,"791 South NC Hwy 150, Lexington, NC 27295",-80.332498,35.842657,Davidson County Schools,54.70,C,60.10,2.00
Davidson,2,20.00,47758,290388,West Davidson High,Lexington,"200 Dragon Drive, Lexington, NC 27295",-80.3658593,35.8045448,Davidson County Schools,40.10,C,49.50,3.00
Davidson,2,20.00,47758,290376,Tyro Middle,Lexington,"2946 Michael Road, Lexington, NC 27295",-80.371163,35.806285,Davidson County Schools,55.10,B,59.50,3.00
Davidson,2,20.00,47758,290312,Churchland Elementary,Lexington,"7571 S NC Hwy 150, Lexington, NC 27295",-80.4158746,35.78505,Davidson County Schools,61.30,C,56.70,3.00
Davie,3,13.50,60801,300337,William Ellis Middle,Advance,"144 William Ellis Drive, Advance, NC 27006",-80.4071784,35.929299,Davie County Schools,30.50,B,72.10,2.00
Davie,3,13.50,60801,300328,Shady Grove Elementary,Advance,"3179 Cornatzer Rd, Advance, NC 27006",-80.4155256,35.9466631,Davie County Schools,19.10,B,74.90,2.00
Davie,3,13.50,60801,300310,Cornatzer Elementary,Mocksville,"552 Cornatzer Road, Mocksville, NC 27028",-80.492513,35.898866,Davie County Schools,49.90,B,64.90,2.00
Davie,3,13.50,60801,300326,Pinebrook Elementary,Mocksville,"477 Pinebrook School Rd, Mocksville, NC 27028",-80.5180759,35.97083,Davie County Schools,35.40,B,64.60,2.00
Davie,3,13.50,60801,300325,North Davie Middle,Mocksville,"497 Farmington Road, Mocksville, NC 27028",-80.535351,35.966914,Davie County Schools,37.60,B,72.70,2.00
Davie,3,13.50,60801,300312,Davie County High,Mocksville,"180 War Eagle Drive, Mocksville, NC 27028",-80.5354707,35.9712509,Davie County Schools,37.10,C,59.00,3.00
Davie,3,13.50,60801,300308,Cooleemee Elementary,Cooleemee,"136 Marginal St, Cooleemee, NC 27014",-80.5521847,35.8157831,Davie County Schools,75.60,C,57.30,3.00
Davie,3,13.50,60801,300314,Davie County Early College High,Mocksville,"1211 Salisbury Road, Mocksville, NC 27028",-80.5537072,35.8709912,Davie County Schools,43.90,A,88.80,1.00
Davie,3,13.50,60801,300320,Mocksville Elementary,Mocksville,"295 Cemetery St, Mocksville, NC 27028",-80.5589488,35.9065519,Davie County Schools,60.80,C,55.40,3.00
Davie,3,13.50,60801,300336,William R Davie Elementary,Mocksville,"3437 US Hwy 601 N, Mocksville, NC 27028",-80.5614494,35.8940263,Davie County Schools,56.00,C,55.60,3.00
Davie,3,13.50,60801,300330,South Davie Middle,Mocksville,"197 South Davie Drive, Mocksville, NC 27028",-80.5684471,35.8865894,Davie County Schools,65.10,C,58.50,3.00
Duplin,1,27.30,42725,310308,Beulaville Elementary,Beulaville,"138 Lyman Road, Beulaville, NC 28518",-77.764042,34.919506,Duplin County Schools,59.80,C,53.30,3.00
Duplin,1,27.30,42725,310344,East Duplin High,Beulaville,"394 North NC Highway 111, Beulaville, NC 28518",-77.7831902,34.9408843,Duplin County Schools,56.60,B,52.80,3.00
Duplin,1,27.30,42725,310304,B F Grady Elementary,Albertson,"2627 N NC 11 & 903, Albertson, NC 28508",-77.8266212,35.0568712,Duplin County Schools,69.50,D,43.20,3.00
Duplin,1,27.30,42725,310356,Kenansville Elementary,Kenansville,"328 Limestone Rd, Kenansville, NC 28349",-77.9589532,34.9565667,Duplin County Schools,68.60,C,49.70,3.00
Duplin,1,27.30,42725,310338,Duplin Early College High,Kenansville,"212 James Sprunt Dr, Kenansville, NC 28349",-77.9762782,34.9454986,Duplin County Schools,67.80,B,73.10,2.00
Duplin,1,27.30,42725,310388,Wallace Elementary,Wallace,"4266 NC 11 S, Wallace, NC 28466",-77.9775739,34.7341814,Duplin County Schools,74.70,D,39.40,4.00
Duplin,1,27.30,42725,310392,Wallace-Rose Hill High,Teachey,"602 High School Road, Teachey, NC 28464",-77.9990153,34.7719939,Duplin County Schools,70.30,C,36.50,4.00
Duplin,1,27.30,42725,310384,Rose Hill-Magnolia Elementary,Rose Hill,"1329 Brooks Quinn Road, Rose Hill, NC 28458",-78.024087,34.85104,Duplin County Schools,78.90,D,40.00,3.00
Duplin,1,27.30,42725,310352,James Kenan High,Warsaw,"1241 NC 24 & 50, Warsaw, NC 28398",-78.0432001,34.9844818,Duplin County Schools,74.00,C,28.90,4.00
Duplin,1,27.30,42725,310336,Warsaw Elementary,Warsaw,"158 Lanefield Road, Warsaw, NC 28398",-78.0759379,34.997008,Duplin County Schools,85.00,D,35.50,4.00
Duplin,1,27.30,42725,310360,North Duplin Elementary,Mt. Olive,"157 North Duplin School Road, Mt. Olive, NC 28365",-78.083111,35.136462,Duplin County Schools,64.80,C,56.30,3.00
Duplin,1,27.30,42725,310364,North Duplin Jr Sr High,Mt. Olive,"1388 West NC 403 Highway, Mt. Olive, NC 28365",-78.0851689,35.133196,Duplin County Schools,54.40,B,61.60,2.00
Duplin,1,27.30,42725,310330,Chinquapin Elementary,Chinquapin,"3894 NC 50 South, Chinquapin, NC 28521",-78.4955578,35.3564721,Duplin County Schools,60.50,C,60.80,2.00
Durham,3,18.90,59329,320355,Neal Middle,Durham,"201 Baptist Road, Durham, NC 27704",-78.78184,35.9779327,Durham Public Schools,76.20,D,35.90,4.00
Durham,3,18.90,59329,320376,Spring Valley Elementary,Durham,"2051 Northern Durham Prky, Durham, NC 27703",-78.8151489,35.956064,Durham Public Schools,61.70,C,44.90,3.00
Durham,3,18.90,59329,320360,Oak Grove Elementary,Durham,"3810 Wake Forest Road, Durham, NC 27703",-78.819459,35.979946,Durham Public Schools,79.40,D,43.40,3.00
Durham,3,18.90,59329,320314,The School for Creative Studies,Durham,"5001 Red Mill Rd, Durham, NC 27704",-78.822291,36.0721,Durham Public Schools,51.40,C,49.10,3.00
Durham,3,18.90,59329,320368,Southern School of Energy and Sustainabi,Durham,"800 Clayton Road, Durham, NC 27703",-78.829234,36.0000791,Durham Public Schools,65.00,C,30.30,4.00
Durham,3,18.90,59329,320320,Glenn Elementary,Durham,"2415 E Geer Street, Durham, NC 27704",-78.837487,36.029499,Durham Public Schools,58.30,D,32.50,4.00
Durham,3,18.90,59329,320304,Bethesda Elementary,Durham,"2009 S Miami Boulevard, Durham, NC 27703",-78.8378281,35.9401449,Durham Public Schools,56.30,D,39.80,4.00
Durham,3,18.90,59329,32H000,Research Triangle Charter,Durham,"2418 Ellis Road, Durham, NC 27703",-78.8510929,35.936744,Charter Schools,67.30,C,49.70,3.00
Durham,3,18.90,59329,32P000,The Institute Development Young Leaders,Durham,"4300 S. Miami Blvd., Durham, NC 27703",-78.8511015,35.8997647,Charter Schools,51.40,D,34.70,4.00
Durham,3,18.90,59329,32Q000,Reaching All Minds Academy,Durham,"2703 Holloway St., Durham, NC 27703",-78.8515471,35.9891291,Charter Schools,21.10,F,29.00,4.00
Durham,3,18.90,59329,320352,Merrick-Moore Elementary,Durham,"2325 Cheek Road, Durham, NC 27704",-78.8522192,36.0055656,Durham Public Schools,59.60,D,34.70,4.00
Durham,3,18.90,59329,320340,Little River K-8 School,Durham,"2315 Snow Hill Road, Durham, NC 27712",-78.8631236,36.0988951,Durham Public Schools,39.80,C,59.60,3.00
Durham,3,18.90,59329,320369,Sandy Ridge Elementary,Durham,"1417 Old Oxford Highway, Durham, NC 27704",-78.8714381,36.0577281,Durham Public Schools,70.50,C,49.80,3.00
Durham,3,18.90,59329,320400,Y E Smith Elementary,Durham,"2410 E Main Street, Durham, NC 27703",-78.8724657,35.9856279,Durham Public Schools,70.60,D,32.50,4.00
Durham,3,18.90,59329,32N000,Research Triangle High School,Durham,"3106 East NC Highway 54, Durham, NC 27709",-78.8744036,35.8950459,Charter Schools,<5,B,72.90,2.00
Durham,3,18.90,59329,320348,Mangum Elementary,Bahama,"9008 Quail Roost Road, Bahama, NC 27503",-78.8763816,36.1698747,Durham Public Schools,23.60,B,81.20,1.00
Durham,3,18.90,59329,32A000,Maureen Joy Charter School,Durham,"107 South Driver Street, Durham, NC 27703",-78.8770359,35.9852243,Charter Schools,>95,C,58.70,3.00
Durham,3,18.90,59329,32S000,KIPP Durham College Preparatory,Durham,"1107 Holloway Street, Durham, NC 27701",-78.8811772,35.9948357,Charter Schools,70.10,D,35.80,4.00
Durham,3,18.90,59329,320367,R N Harris Elementary,Durham,"1520 Cooper Street, Durham, NC 27703",-78.8839358,35.9714765,Durham Public Schools,50.70,C,48.40,3.00
Durham,3,18.90,59329,320310,Eastway Elementary,Durham,"610 North Alston Avenue, Durham, NC 27701",-78.885157,35.990755,Durham Public Schools,69.50,D,26.80,4.00
Durham,3,18.90,59329,320343,Lucas Middle,Durham,"923 Snow Hill Road, Durham, NC 27704",-78.886559,36.109108,Durham Public Schools,64.60,C,45.10,3.00
Durham,3,18.90,59329,320308,Burton Elementary,Durham,"1500 Mathison Avenue, Durham, NC 27701",-78.887671,35.979199,Durham Public Schools,58.80,C,57.50,3.00
Durham,3,18.90,59329,320346,Lowe's Grove Middle,Durham,"4418 S Alston Avenue, Durham, NC 27713",-78.8912966,35.9045436,Durham Public Schools,80.00,D,36.50,4.00
Durham,3,18.90,59329,32M000,Global Scholars Academy,Durham,"311 Dowd St, Durham, NC 27701",-78.8929997,36.0008147,Charter Schools,85.60,D,49.20,3.00
Durham,3,18.90,59329,32D000,Kestrel Heights School,Durham,"4900 Prospectus Drive, Durham, NC 27713",-78.8935753,35.8961597,Charter Schools,28.90,C,48.30,3.00
Durham,3,18.90,59329,32L000,Voyager Academy,Durham,"4302 Ben Franklin Blvd, Durham, NC 27704",-78.8936107,36.0469596,Charter Schools,9.80,B,77.10,2.00
Durham,3,18.90,59329,320318,Club Boulevard Elementary,Durham,"400 W Club Boulevard, Durham, NC 27704",-78.897085,36.019031,Durham Public Schools,57.40,C,55.40,3.00
Durham,3,18.90,59329,320309,J D Clement Early College HS,Durham,"1801 Fayetteville Street, NCCU-Robinson Science Building, Durham, NC 27707",-78.899654,35.9752487,Durham Public Schools,53.60,A,>95,1.00
Durham,3,18.90,59329,320338,James E Shepard Middle,Durham,"2401 Dakota Street, Durham, NC 27707",-78.8997755,35.9654408,Durham Public Schools,80.80,D,33.00,4.00
Durham,3,18.90,59329,32R000,Excelsior Classical Academy,Durham,"4100 N Roxboro Street, Durham, NC 27704",-78.9003424,36.047305,Charter Schools,7.50,C,63.60,2.00
Durham,3,18.90,59329,32K000,Central Park School For Child,Durham,"724 Foster Street, Durham, NC 27701",-78.9009536,36.0045814,Charter Schools,29.60,B,65.40,2.00
Durham,3,18.90,59329,320317,City of Medicine Academy,Durham,"301 Crutchfield Road, Durham, NC 27704",-78.9023459,36.03825,Durham Public Schools,56.30,A,86.10,1.00
Durham,3,18.90,59329,320374,C C Spaulding Elementary,Durham,"1531 S Roxboro Road, Durham, NC 27707",-78.905587,35.977736,Durham Public Schools,74.60,F,25.80,4.00
Durham,3,18.90,59329,320344,Fayetteville Street Elementary,Durham,"2905 Fayetteville Street, Durham, NC 27707",-78.9055943,35.9643844,Durham Public Schools,70.30,D,26.60,4.00
Durham,3,18.90,59329,320362,Parkwood Elementary,Durham,"5207 Revere Road, Durham, NC 27713",-78.905692,35.8914339,Durham Public Schools,72.50,D,36.40,4.00
Durham,3,18.90,59329,320325,Hillside High,Durham,"3727 Fayetteville St, Durham, NC 27707",-78.9064554,35.9545446,Durham Public Schools,66.10,C,37.20,4.00
Durham,3,18.90,59329,320701,Hillside New Tech High,Durham,"3727 Fayetteville St, Durham, NC 27707",-78.9064554,35.9545446,Durham Public Schools,53.20,C,40.20,3.00
Durham,3,18.90,59329,320323,Durham School of the Arts,Durham,"401 North Duke Street, Durham, NC 27701",-78.907228,36.002815,Durham Public Schools,35.90,A,78.70,2.00
Durham,3,18.90,59329,320328,Holt Elementary,Durham,"4019 Holt School Road, Durham, NC 27704",-78.9074309,36.0564469,Durham Public Schools,82.10,C,42.10,3.00
Durham,3,18.90,59329,320388,W G Pearson Elementary,Durham,"3501 Fayettville Street, Durham, NC 27707",-78.9077836,35.9584263,Durham Public Schools,59.90,D,39.80,4.00
Durham,3,18.90,59329,320364,Pearsontown Elementary,Durham,"4915 Barbee Road, Durham, NC 27713",-78.9082959,35.9316295,Durham Public Schools,30.10,B,76.60,2.00
Durham,3,18.90,59329,320306,Brogden Middle,Durham,"1001 Leon Street, Durham, NC 27704",-78.908729,36.0247847,Durham Public Schools,74.20,D,40.20,3.00
Durham,3,18.90,59329,320347,George Watts Elementary,Durham,"700 Watts Street, Durham, NC 27701",-78.9107013,36.0080068,Durham Public Schools,35.80,B,67.60,2.00
Durham,3,18.90,59329,320315,Eno Valley Elementary,Durham,"117 Milton Road, Durham, NC 27712",-78.912153,36.0851774,Durham Public Schools,65.40,D,37.10,4.00
Durham,3,18.90,59329,320356,Northern High,Durham,"117 Tom Wilkinson Road, Durham, NC 27712",-78.9125579,36.0933682,Durham Public Schools,58.10,C,33.80,4.00
Durham,3,18.90,59329,320354,Morehead Montessori,Durham,"909 Cobb Street, Durham, NC 27707",-78.913759,35.988199,Durham Public Schools,36.50,B,67.80,2.00
Durham,3,18.90,59329,32B000,Healthy Start Academy,Durham,"807 West Chapel Hill Street, Durham, NC 27701",-78.9137691,35.996406,Charter Schools,69.90,D,43.70,3.00
Durham,3,18.90,59329,320316,George L Carrington Middle,Durham,"227 Milton Road, Durham, NC 27712",-78.918438,36.086499,Durham Public Schools,68.90,C,44.70,3.00
Durham,3,18.90,59329,320363,E K Powe Elementary,Durham,"913 9th Street, Durham, NC 27705",-78.922488,36.012948,Durham Public Schools,50.80,C,51.70,3.00
Durham,3,18.90,59329,320372,Southwest Elementary,Durham,"2320 Cook Road, Durham, NC 27713",-78.9237549,35.9285504,Durham Public Schools,58.30,C,49.70,3.00
Durham,3,18.90,59329,320313,Easley Elementary,Durham,"302 Lebanon Circle, Durham, NC 27712",-78.9267911,36.0756509,Durham Public Schools,29.10,B,67.50,2.00
Durham,3,18.90,59329,320342,Lakewood Montessori Middle,Durham,"2119 Chapel Hill Rd, Durham, NC 27707",-78.9281602,35.9847295,Durham Public Schools,38.80,B,69.60,2.00
Durham,3,18.90,59329,320324,Hillandale Elementary,Durham,"2730 Hillandale Road, Durham, NC 27705",-78.932664,36.052487,Durham Public Schools,65.20,C,47.00,3.00
Durham,3,18.90,59329,320370,Rogers-Herr Middle,Durham,"911 Cornwallis Road, Durham, NC 27707",-78.934848,35.972583,Durham Public Schools,46.20,B,64.20,2.00
Durham,3,18.90,59329,320339,Lakewood Elementary,Durham,"2520 Vesson Avenue, Durham, NC 27707",-78.9357817,35.9830841,Durham Public Schools,54.90,C,41.00,3.00
Durham,3,18.90,59329,320327,Hope Valley Elementary,Durham,"3005 Dixon Road, Durham, NC 27707",-78.9398339,35.9670939,Durham Public Schools,68.70,C,56.80,3.00
Durham,3,18.90,59329,320366,Sherwood Githens Middle,Durham,"4800 Chapel Hill Road, Durham, NC 27707",-78.9402346,35.9685636,Durham Public Schools,59.80,C,51.60,3.00
Durham,3,18.90,59329,320365,Riverside High,Durham,"3218 Rose of Sharon Road, Durham, NC 27712",-78.943225,36.065495,Durham Public Schools,54.20,C,51.10,3.00
Durham,3,18.90,59329,32C000,Carter Community Charter,Durham,"1955 West Cornwallis Road, Durham, NC 27705",-78.955472,35.9812192,Charter Schools,69.50,D,33.10,4.00
Durham,3,18.90,59329,320312,C E Jordan High,Durham,"6806 Garrett Road, Durham, NC 27707",-78.9620817,35.9232466,Durham Public Schools,39.30,C,45.80,3.00
Durham,3,18.90,59329,320332,Forest View Elementary,Durham,"3007 Mount Sinai Road, Durham, NC 27705",-78.991347,35.988694,Durham Public Schools,57.30,C,55.90,3.00
Durham,3,18.90,59329,320319,Creekside Elementary,Durham,"5321 Ephesus Church Road, Durham, NC 27707",-78.9937316,35.9278812,Durham Public Schools,43.40,C,58.10,3.00
Edgecombe,1,34.00,38818,330344,W A Pattillo Middle,Tarboro,"501 East Ave, Tarboro, NC 27886",-77.5238509,35.902929,Edgecombe County Public School,65.30,D,32.40,4.00
Edgecombe,1,34.00,38818,330334,Princeville Elementary,Tarboro,"710 Panola Street, Tarboro, NC 27886",-77.5328765,35.9017803,Edgecombe County Public School,71.70,D,31.90,4.00
Edgecombe,1,34.00,38818,330360,Martin Millennium Academy,Tarboro,"400 E Johnston St, Tarboro, NC 27886",-77.53671,35.9074529,Edgecombe County Public School,44.30,C,44.80,3.00
Edgecombe,1,34.00,38818,330354,Stocks Elementary,Tarboro,"400 Hope Lodge Street, Tarboro, NC 27886",-77.5518214,35.9110179,Edgecombe County Public School,66.20,F,27.90,4.00
Edgecombe,1,34.00,38818,330358,Tarboro High,Tarboro,"1400 Howard Avenue, Tarboro, NC 27886",-77.559107,35.9020577,Edgecombe County Public School,48.90,D,28.70,4.00
Edgecombe,1,34.00,38818,330326,Edgecombe Early College High,Tarboro,"2009 West Wilson St, Tarboro, NC 27886",-77.572197,35.879087,Edgecombe County Public School,24.60,A,85.00,1.00
Edgecombe,1,34.00,38818,33A000,North East Carolina Prep,Tarboro,"274 Husky Trail, Tarboro, NC 27886",-77.5805893,35.8918605,Charter Schools,61.20,C,45.50,3.00
Edgecombe,1,34.00,38818,330328,North Edgecombe High,Tarboro,"7589 NC 33-NW, Tarboro, NC 27886",-77.5835479,35.989652,Edgecombe County Public School,55.50,C,33.60,4.00
