id,code,name,city,full_address,long,lat,district,county,SPgrade,EOG_18_19,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1593,430344,Harnett Primary,Dunn,"800 W Harnett St, Dunn, NC 28334",-78.6154905,35.3150145,Harnett County Schools,Harnett,C,52,3,70.1,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1594,610320,Gouge Elementary,Bakersville,"134 Laurel Street, Bakersville, NC 28705",-82.152218,36.012928,Mitchell County Schools,Mitchell,C,52,3,59,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1595,600538,Southwest Middle School,Charlotte,"13624 Steele Creek Rd, Charlotte, NC 28273",-80.990888,35.107166,Charlotte-Mecklenburg Schools,Mecklenburg,C,52,3,56.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1596,740366,Junius H Rose High,Greenville,"600 W Arlington Blvd, Greenville, NC 27834",-77.384128,35.593733,Pitt County Schools,Pitt,C,52,3,47.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1597,450346,Upward Elementary,Flat Rock,"45 Education Drive, Flat Rock, NC 28731",-82.394744,35.294936,Henderson County Schools,Henderson,C,51.9,3,76,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1598,740320,Bethel Elementary,Bethel,"152 E. Washington Street, Bethel, NC 27812",-77.370229,35.806211,Pitt County Schools,Pitt,C,51.9,3,71.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1599,990328,West Yadkin Elementary,Hamptonville,"4432 Old US 421 Hwy, Hamptonville, NC 27020",-80.7878461,36.1234682,Yadkin County Schools,Yadkin,C,51.9,3,67.1,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1600,61J000,Lakeside Charter Academy,Cornelius,"17609 Old Statesville Rd, Cornelius, NC 28031",-80.843574,35.4520617,Charter Schools,Mecklenburg,C,51.9,3,14.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1601,850350,Southeastern Middle,Walnut Cove,"1044 N Main Street, Walnut Cove, NC 27052",-80.138461,36.309152,Stokes County Schools,Stokes,C,51.8,3,55.4,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1602,600450,McClintock Middle,Charlotte,"1925 Rama Rd, Charlotte, NC 28212",-80.7687239,35.1799531,Charlotte-Mecklenburg Schools,Mecklenburg,C,51.8,3,42,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1603,390352,South Granville High,Creedmoor,"701 N Crescent Dr, Creedmoor, NC 27522",-78.675151,36.123924,Granville County Schools,Granville,C,51.8,3,38.5,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1604,111304,Hall Fletcher Elementary,Asheville,"60 Ridgelawn Road, Asheville, NC 28806",-82.57415,35.5745461,Asheville City Schools,Buncombe,C,51.7,3,55.1,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1605,340516,Southeast Middle,Kernersville,"1200 Old Salem Road, Kernersville, NC 27284",-80.089661,36.0807,Forsyth County Schools,Forsyth,C,51.7,3,51.8,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1606,670333,Northside High,Jacksonville,"365 Commons Drive South, Jacksonville, NC 28546",-77.3887867,34.7915317,Onslow County Schools,Onslow,B,51.7,3,51,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1607,320363,E K Powe Elementary,Durham,"913 9th Street, Durham, NC 27705",-78.922488,36.012948,Durham Public Schools,Durham,C,51.7,3,50.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1608,910311,Clarke Elementary,Henderson,"309 Mount Carmel Church Road, Henderson, NC 27537",-78.3687998,36.2991703,Vance County Schools,Vance,C,51.6,3,72.7,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1609,290364,Silver Valley Elementary,Lexington,"11161 East Old Hwy 64, Lexington, NC 27292",-80.1005543,35.732407,Davidson County Schools,Davidson,C,51.6,3,71.5,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1610,910308,Carver Elementary,Henderson,"987 Carver Sch Rd, Henderson, NC 27537",-78.3233215,36.3684421,Vance County Schools,Vance,C,51.6,3,67.6,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1611,920362,Carver Elementary,Wendell,"291 Liles-Dean Rd, Wendell, NC 27591",-78.3868784,35.7908556,Wake County Schools,Wake,C,51.6,3,63.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1612,360440,Lowell Elementary,Lowell,"1500 Power Drive, Lowell, NC 28098",-81.0909871,35.2779232,Gaston County Schools,Gaston,C,51.6,3,60.3,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1613,320366,Sherwood Githens Middle,Durham,"4800 Chapel Hill Road, Durham, NC 27707",-78.9402346,35.9685636,Durham Public Schools,Durham,C,51.6,3,59.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1614,430351,Highland Middle,Sanford,"345 Highland School Rd, Sanford, NC 27332",-79.0372332,35.3036952,Harnett County Schools,Harnett,C,51.6,3,58.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1615,640304,Bailey Elementary,Bailey,"6288 Pine Street, Bailey, NC 27807",-78.1155507,35.7820448,Nash-Rocky Mount Schools,Nash,C,51.6,3,40.5,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1616,620312,Candor Elementary,Candor,"414 S Main, Candor, NC 27229",-79.747046,35.290075,Montgomery County Schools,Montgomery,C,51.5,3,90.1,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1617,840336,Norwood Elementary,Norwood,"400 South Main St, Norwood, NC 28128",-80.1160979,35.22115,Stanly County Schools,Stanly,C,51.5,3,61.8,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1618,900332,Marshville Elementary,Marshville,"515 North Elm Street, Marshville, NC 28103",-80.3700133,34.9919723,Union County Public Schools,Union,C,51.5,3,53.5,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1619,960374,Rosewood Middle,Goldsboro,"541 NC 581 South, Goldsboro, NC 27530",-78.0711466,35.4139077,Wayne County Public Schools,Wayne,C,51.5,3,53.4,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1620,340454,Mount Tabor High School,Winston Salem,"342 Petree Road, Winston Salem, NC 27106",-80.314093,36.126799,Forsyth County Schools,Forsyth,B,51.5,3,45.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1621,410481,Nathanael Greene Elementary,Liberty,"2717 NC Highway 62 East, Liberty, NC 27298",-79.6067803,35.9460204,Guilford County Schools,Guilford,C,51.5,3,42,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1622,510410,Polenta Elementary,Garner,"105 Josephine Road, Garner, NC 27529",-78.5125549,35.5677849,Johnston County Schools,Johnston,D,51.5,3,35.3,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1623,260382,Lucile Souders Elementary,Fayetteville,"128 Hillview Avenue, Fayetteville, NC 28301",-78.88187,35.099218,Cumberland County Schools,Cumberland,C,51.4,3,75.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1624,360339,W B Beam Intermediate School,Cherryville,"401 East First Street, Cherryville, NC 28021",-81.3754639,35.382517,Gaston County Schools,Gaston,C,51.4,3,51.6,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1625,50302,Ashe County High,West Jefferson,"184 Campus Drive, West Jefferson, NC 28694",-81.478117,36.392264,Ashe County Schools,Ashe,C,51.4,3,51.5,5.2,0,1.1,12.3,12.5,5.5,7.1,2,23.3,41864
1626,500302,Blue Ridge Early College,Cashiers,"95 Bobcat Dr, Cashiers, NC 28717",-83.1202056,35.1284311,Jackson County Schools,Jackson,D,51.4,3,25.8,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1627,100316,Leland Middle,Leland,"927 Old Fayetteville Road NE, Leland, NC 28451",-78.033794,34.23541,Brunswick County Schools,Brunswick,D,51.3,3,69.4,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1628,760360,Southwestern Randolph Middle,Asheboro,"1509 Hopewell Friends Rd, Asheboro, NC 27205",-79.866718,35.622592,Randolph County Schools,Randolph,C,51.3,3,60.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1629,210312,John A Holmes High,Edenton,"600 Woodard Street, Edenton, NC 27932",-76.604502,36.06671,Edenton-Chowan Schools,Chowan,C,51.3,3,52.5,0.3,43.5,0.7,26.1,13.1,14,39.5,1,28.2,42618
1630,920570,Timber Drive Elementary,Garner,"1601 Timber Drive, Garner, NC 27529",-78.6355464,35.6900661,Wake County Schools,Wake,D,51.3,3,39.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1631,900308,East Union Middle,Marshville,"6010 W Marshville Blvd, Marshville, NC 28103",-80.3833884,34.985273,Union County Public Schools,Union,D,51.2,3,70.5,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1632,600494,Paw Creek Elementary,Charlotte,"1300 Cathey Rd, Charlotte, NC 28214",-80.945291,35.291126,Charlotte-Mecklenburg Schools,Mecklenburg,C,51.2,3,50.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1633,600319,Berryhill School,Charlotte,"10501 Windy Grove Rd, Charlotte, NC 28278",-80.990504,35.213002,Charlotte-Mecklenburg Schools,Mecklenburg,C,51.2,3,40.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1634,620324,Mount Gilead Elementary,Mount Gilead,"100 School Street, Mount Gilead, NC 27306",-80.0039154,35.2130954,Montgomery County Schools,Montgomery,C,51.1,3,84.6,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1635,510340,Four Oaks Elementary,Four Oaks,"180 Hatcher St, Four Oaks, NC 27524",-78.4324727,35.4506865,Johnston County Schools,Johnston,C,51.1,3,65.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1636,590352,West Marion Elementary School,Marion,"820 Marler Road, Marion, NC 28752",-82.0604747,35.6209016,McDowell County Schools,McDowell,C,51.1,3,64.2,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1637,650332,The International School at Gregory,Wilmington,"1106 Ann St, Wilmington, NC 28401",-77.9343755,34.2319161,New Hanover County Schools,New Hanover,C,51.1,3,56.9,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1638,320365,Riverside High,Durham,"3218 Rose of Sharon Road, Durham, NC 27712",-78.943225,36.065495,Durham Public Schools,Durham,C,51.1,3,54.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1639,700316,J C Sawyer Elementary,Elizabeth City,"1007 Park St, Elizabeth City, NC 27909",-76.211246,36.2892197,Pasquotank County Schools,Pasquotank,C,51.1,3,54.1,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1640,290352,Pilot Elementary,Thomasville,"145 Pilot School Road, Thomasville, NC 27360",-80.133931,35.878923,Davidson County Schools,Davidson,C,51.1,3,53.8,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1641,540336,South Lenoir High,Deep Run,"3355 Old Hwy 11 South, Deep Run, NC 28525",-77.704149,35.146012,Lenoir County Public Schools,Lenoir,B,51.1,3,51.4,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1642,920474,Lake Myra Elementary,Wendell,"1300 Elk Falls Rd, Wendell, NC 27591",-78.429716,35.7614329,Wake County Schools,Wake,D,51.1,3,50.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1643,770370,Washington Street Elementary,Rockingham,"566 E Washington St Ext, Rockingham, NC 28379",-79.741272,34.942604,Richmond County Schools,Richmond,C,51,3,79.3,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1644,790330,J E Holmes Middle,Eden,"211 N Pierce St, Eden, NC 27288",-79.738162,36.505611,Rockingham County Schools,Rockingham,C,51,3,66.3,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1645,180324,Catawba Elementary School,Catawba,"5415 Hudson Chapel Road, Catawba, NC 28609",-81.072858,35.696428,Catawba County Schools,Catawba,C,51,3,66.1,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1646,230368,Township Three Elementary,Shelby,"526 Davis Road, Shelby, NC 28152",-81.532737,35.217092,Cleveland County Schools,Cleveland,C,51,3,64.7,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1647,500332,Scotts Creek Elementary,Sylva,"516 Parris Branch, Sylva, NC 28779",-83.1777121,35.409624,Jackson County Schools,Jackson,C,51,3,64.1,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1648,690312,Fred A Anderson Elementary,Bayboro,"515 Anderson Drive, Bayboro, NC 28515",-76.7793944,35.1396514,Pamlico County Schools,Pamlico,C,51,3,58.6,6.7,0,2.5,16.1,10.7,11.6,25,2,28.1,46447
1649,140324,Gamewell Elementary,Lenoir,"2904 Morganton Boulevard, Lenoir, NC 28645",-81.5971681,35.8687437,Caldwell County Schools,Caldwell,C,51,3,48.2,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1650,270308,Currituck County Middle,Barco,"4263 Caratoke Hwy, Barco, NC 27917",-75.959602,36.378103,Currituck County Schools,Currituck,C,51,3,36.3,3,0,2.6,22.8,10.2,2.8,11.5,3,12.4,64426
1651,340364,East Forsyth High,Kernersville,"2500 W Mountain Street, Kernersville, NC 27284",-80.1506945,36.1168362,Forsyth County Schools,Forsyth,C,51,3,36,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1652,100309,Cedar Grove Middle,Supply,"750 Grove Trail SW, Supply, NC 28462",-78.270573,33.9666753,Brunswick County Schools,Brunswick,C,50.9,3,75.5,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1653,620330,Page Street Elementary,Troy,"897 Page Street, Troy, NC 27371",-79.8757961,35.3681488,Montgomery County Schools,Montgomery,C,50.9,3,65.9,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1654,410391,Penn-Griffin Schools,High Point,"825 Washington Street, High Point, NC 27260",-79.9966848,35.9636914,Guilford County Schools,Guilford,C,50.9,3,65.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1655,670325,Jacksonville Commons Middle,Jacksonville,"315 Commons Drive South, Jacksonville, NC 28546",-77.3914313,34.7905647,Onslow County Schools,Onslow,C,50.9,3,63.5,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1656,340504,Rural Hall Elementary,Rural Hall,"275 College Street, Rural Hall, NC 27045",-80.290511,36.241433,Forsyth County Schools,Forsyth,C,50.9,3,60.6,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1657,480318,Mattamuskeet Early College High,Swan Quarter,"20392 Hwy US 264, Swan Quarter, NC 27885",-76.218858,35.441462,Hyde County Schools,Hyde,C,50.9,3,59.5,0,0,1.8,7.2,21.2,9.9,39.3,1,30.6,40653
1658,910380,Zeb Vance Elementary,Kittrell,"4800 Raleigh Road, Kittrell, NC 27544",-78.4104409,36.2648518,Vance County Schools,Vance,C,50.9,3,57.4,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1659,600484,Oakhurst STEAM Academy,Charlotte,"4511 Monroe Rd, Charlotte, NC 28205",-80.784122,35.1949402,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.9,3,48.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1660,110324,Candler Elementary,Candler,"121 Candler School Road, Candler, NC 28715",-82.7009881,35.5389136,Buncombe County Schools,Buncombe,C,50.9,3,44.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1661,78A000,CIS Academy,Pembroke,"818 West 3rd Street, Pembroke, NC 28372",-79.2037479,34.6864203,Charter Schools,Robeson,C,50.8,3,76.7,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1662,450306,Bruce Drysdale Elementary,Hendersonville,"271 Bearcat Blvd., Hendersonville, NC 28792",-82.4609942,35.3223111,Henderson County Schools,Henderson,C,50.8,3,66.9,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1663,292318,Thomasville Primary,Thomasville,"915 E Sunrise Avenue, Thomasville, NC 27360",-80.0599535,35.8762035,Thomasville City Schools,Davidson,C,50.8,3,63.6,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1664,510342,Four Oaks Middle,Four Oaks,"1475 Boyette Road, Four Oaks, NC 27524",-78.404012,35.448782,Johnston County Schools,Johnston,C,50.8,3,60,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1665,920326,Baileywick Road Elementary,Raleigh,"9425 Baileywick Road, Raleigh, NC 27615",-78.664731,35.909168,Wake County Schools,Wake,D,50.8,3,55.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1666,410307,Edwin A Alderman Elementary,Greensboro,"4211 Chateau Drive, Greensboro, NC 27407",-79.8679836,36.0402338,Guilford County Schools,Guilford,D,50.8,3,55,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1667,590326,McDowell Academy for Innovation,Marion,"172 Lukin St, Marion, NC 28752",-82.0277292,35.6591132,McDowell County Schools,McDowell,C,50.8,3,54.5,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1668,200328,Murphy High,Murphy,"234 High School Circle, Murphy, NC 28906",-84.01636,35.100358,Cherokee County Schools,Cherokee,C,50.8,3,47.6,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1669,970358,North Wilkes Middle School,North Wilkesboro,"2776 Yellow Banks Road, North Wilkesboro, NC 28659",-81.1498353,36.2631367,Wilkes County Schools,Wilkes,C,50.8,3,38,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1670,610302,Bowman Middle,Bakersville,"410 S Mitchell Avenue, Bakersville, NC 28705",-82.1557289,36.010437,Mitchell County Schools,Mitchell,C,50.7,3,51.7,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1671,600318,Whitewater Academy,Charlotte,"11600 White Rapids Rd, Charlotte, NC 28214",-80.9885897,35.2827113,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.7,3,49.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1672,360498,Southwest Middle,Gastonia,"1 Roadrunner Drive, Gastonia, NC 28052",-81.2076442,35.231141,Gaston County Schools,Gaston,C,50.7,3,49.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1673,960372,Rosewood High,Goldsboro,"900 Rosewood Road, Goldsboro, NC 27530",-78.0751134,35.4160614,Wayne County Public Schools,Wayne,C,50.7,3,48.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1674,360480,Pleasant Ridge Elementary,Gastonia,"1260 Floyd Lane, Gastonia, NC 28052",-81.2057571,35.2502441,Gaston County Schools,Gaston,D,50.7,3,48.1,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1675,370312,Gates County Senior High,Gatesville,"088 Hwy 158 West, Gatesville, NC 27938",-76.7530098,36.4034878,Gates County Schools,Gates,C,50.7,3,45.4,3,0,0,13,11.6,13.4,35.4,2,19.5,51746
1676,600521,Stoney Creek Elementary,Charlotte,"14015 Mallard Roost Rd, Charlotte, NC 28262",-80.7251664,35.3483692,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.7,3,42.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1677,620314,East Middle,Biscoe,"130 Merlin's Maze, Biscoe, NC 27209",-79.7737182,35.3369386,Montgomery County Schools,Montgomery,C,50.6,3,83.9,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1678,620334,Star Elementary,Star,"302 S Main Street, Star, NC 27356",-79.783214,35.395636,Montgomery County Schools,Montgomery,C,50.6,3,73.7,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1679,670323,Jacksonville Commons Elem,Jacksonville,"1121 Commons Drive North, Jacksonville, NC 28546",-77.3932777,34.7935997,Onslow County Schools,Onslow,C,50.6,3,68.2,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1680,260344,J W Coon Elementary,Fayetteville,"905 Hope Mills Road, Fayetteville, NC 28304",-78.9596696,35.0324635,Cumberland County Schools,Cumberland,C,50.6,3,67.6,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1681,410529,Lucy Ragsdale High,Jamestown,"1000 Lucy Ragsdale Drive, Jamestown, NC 27282",-79.9164009,35.9943517,Guilford County Schools,Guilford,B,50.6,3,53.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1682,600566,University Meadows Elementary,Charlotte,"1600 Pavilion Blvd, Charlotte, NC 28262",-80.714526,35.315458,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.6,3,46.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1683,920616,Wilburn Elementary,Raleigh,"3707 Marsh Creek Rd, Raleigh, NC 27604",-78.5755631,35.8194657,Wake County Schools,Wake,D,50.5,3,74.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1684,90315,Bladenboro Middle,Bladenboro,"910 South Main Street, Bladenboro, NC 28320",-78.797447,34.53049,Bladen County Schools,Bladen,C,50.5,3,74.4,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1685,790390,Stoneville Elementary,Stoneville,"203 Stone St, Stoneville, NC 27048",-79.904987,36.4632409,Rockingham County Schools,Rockingham,C,50.5,3,71.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1686,340532,Union Cross Traditional Acad,Kernersville,"4300 High Point Road, Kernersville, NC 27284",-80.117226,36.047465,Forsyth County Schools,Forsyth,C,50.5,3,56.4,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1687,410412,Irving Park Elementary,Greensboro,"1310 Sunset Drive, Greensboro, NC 27408",-79.8135216,36.0966334,Guilford County Schools,Guilford,C,50.5,3,53.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1688,990326,Starmount High,Boonville,"2516 Longtown Rd, Boonville, NC 27011",-80.7713097,36.182533,Yadkin County Schools,Yadkin,C,50.5,3,52.7,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1689,640316,Cedar Grove Elementary,Nashville,"8967 Cedar Grove Sch Loop Road, Nashville, NC 27856",-77.9687033,36.078599,Nash-Rocky Mount Schools,Nash,C,50.5,3,52.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1690,600479,Northeast Middle,Charlotte,"5960 Brickstone Dr, Charlotte, NC 28227",-80.691912,35.198088,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.5,3,38.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1691,790327,Huntsville Elementary,Madison,"2020 Sardis Church Road, Madison, NC 27025",-79.9498069,36.331391,Rockingham County Schools,Rockingham,C,50.4,3,65.3,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1692,291352,Southwest Elementary School,Lexington,"434 Central Avenue, Lexington, NC 27292",-80.280445,35.8178793,Lexington City Schools,Davidson,D,50.4,3,57.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1693,670329,Meadow View Elementary,Jacksonville,"1026 Fire Tower Rd, Jacksonville, NC 28540",-77.5247023,34.7711276,Onslow County Schools,Onslow,C,50.4,3,56,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1694,600410,Hickory Grove Elementary,Charlotte,"6709 Pence Rd, Charlotte, NC 28215",-80.7171971,35.2264818,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.4,3,53.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1695,670339,Richlands Elementary,Richlands,"110 E Foy Street, Richlands, NC 28574",-77.540591,34.8999809,Onslow County Schools,Onslow,C,50.4,3,53,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1696,490366,Troutman Middle,Troutman,"305 Rumple St, Troutman, NC 28166",-80.8853386,35.6975947,Iredell-Statesville Schools,Iredell,D,50.4,3,47.1,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1697,600432,Joseph W Grier Academy,Charlotte,"8330 Grier Rd, Charlotte, NC 28215",-80.7255165,35.2678122,Charlotte-Mecklenburg Schools,Mecklenburg,D,50.4,3,44.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1698,290308,Central Davidson High,Lexington,"2747 NC Hwy 47, Lexington, NC 27292",-80.2218055,35.7397635,Davidson County Schools,Davidson,B,50.4,3,36.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1699,340448,Mineral Springs Elementary,Winston Salem,"4527 Ogburn Avenue, Winston Salem, NC 27105",-80.235583,36.156198,Forsyth County Schools,Forsyth,C,50.3,3,64.5,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1700,670344,Southwest High,Jacksonville,"1420 Burgaw Hwy, Jacksonville, NC 28540",-77.4826176,34.7501974,Onslow County Schools,Onslow,C,50.3,3,54.1,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1701,870314,Swain County High School,Bryson City,"1415 Fontana Road, Bryson City, NC 28713",-83.4563177,35.4472269,Swain County Schools,Swain,C,50.3,3,48.5,2.5,0,1.3,11.8,15.1,16.5,36.7,1,22.7,43121
1702,360468,North Belmont Elementary,Belmont,"210 School Street, Belmont, NC 28012",-81.0503492,35.2727225,Gaston County Schools,Gaston,C,50.3,3,42.8,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1703,920597,Wakelon Elementary,Zebulon,"8921 Pippin Rd, Zebulon, NC 27597",-78.3364837,35.8544914,Wake County Schools,Wake,D,50.2,3,72.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1704,490384,West Iredell Middle,Statesville,"303 Watermelon Rd, Statesville, NC 28677",-80.986266,35.78519,Iredell-Statesville Schools,Iredell,C,50.2,3,60.6,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1705,900388,Wingate Elementary,Wingate,"301 Bivens Street, Wingate, NC 28174",-80.4554937,34.9846396,Union County Public Schools,Union,D,50.2,3,53.2,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1706,290328,Fair Grove Elementary,Thomasville,"217 Cedar Lodge Road, Thomasville, NC 27360",-80.078673,35.8476484,Davidson County Schools,Davidson,D,50.2,3,48.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1707,600481,Northridge Middle,Charlotte,"7601 The Plaza, Charlotte, NC 28215",-80.730476,35.2605514,Charlotte-Mecklenburg Schools,Mecklenburg,C,50.2,3,37.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
