id,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1673,3,48.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1674,3,48.1,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1675,3,45.4,3,0,0,13,11.6,13.4,35.4,2,19.5,51746
1676,3,42.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1677,3,83.9,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1678,3,73.7,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1679,3,68.2,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1680,3,67.6,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1681,3,53.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1682,3,46.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1683,3,74.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1684,3,74.4,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1685,3,71.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1686,3,56.4,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1687,3,53.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1688,3,52.7,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1689,3,52.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1690,3,38.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1691,3,65.3,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1692,3,57.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1693,3,56,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1694,3,53.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1695,3,53,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1696,3,47.1,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1697,3,44.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1698,3,36.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1699,3,64.5,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1700,3,54.1,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1701,3,48.5,2.5,0,1.3,11.8,15.1,16.5,36.7,1,22.7,43121
1702,3,42.8,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1703,3,72.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1704,3,60.6,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1705,3,53.2,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1706,3,48.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1707,3,37.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1708,3,68.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1709,3,90.6,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1710,3,89.1,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1711,3,74.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1712,3,74.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1713,3,66.3,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
1714,3,65.6,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1715,3,65.5,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1716,3,62.9,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1717,3,54.5,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1718,3,39,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1719,3,18.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1720,3,70.1,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1721,3,64.1,4.3,4,2.5,19.9,19.4,13.5,15.8,2,22.6,46342
1722,3,77.9,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1723,3,70.5,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1724,3,59.7,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1725,3,55.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1726,3,68.6,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
1727,3,67.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1728,3,65.6,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1729,3,60.8,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1730,3,60.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1731,3,58.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1732,3,56.6,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1733,3,53.6,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1734,3,47.6,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1735,3,63.9,6.2,0,1.4,18.3,16.1,6.9,13,1,24.3,39502
1736,3,47,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1737,3,42.5,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1738,3,73.9,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1739,3,73.4,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1740,3,70.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1741,3,65.2,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1742,3,61.4,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1743,3,54.2,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1744,3,40.1,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1745,3,83.2,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1746,3,64.6,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1747,3,46.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1748,3,77.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1749,3,47.7,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1750,3,47.6,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1751,3,47.5,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1752,3,91.7,0.9,11.2,0.4,14.2,12.3,5.7,27.3,3,13.1,73703
1753,3,85.6,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1754,3,77.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1755,3,74.9,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1756,3,59.2,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1757,3,52.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1758,3,45.7,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1759,3,66.6,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1760,3,51.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1761,3,50.5,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1762,3,47.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1763,3,45,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1764,3,42,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1765,3,72.8,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1766,3,38.6,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1767,3,77,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1768,3,76,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1769,3,64.5,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1770,3,72.5,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1771,3,69.7,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1772,3,62.8,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1773,3,45.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1774,3,45.3,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1775,3,66.3,2,46.7,1.4,24.1,16.3,5.4,66.5,1,30.6,38216
1776,3,65.6,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
1777,3,39,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1778,3,68.5,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1779,3,63.9,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1780,3,52.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1781,3,47.6,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1782,3,78.3,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1783,3,67.1,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1784,3,65.9,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1785,3,56.2,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1786,3,50.7,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1787,3,43.2,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1788,3,77.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1789,3,67,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1790,3,59,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1791,3,28.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1792,3,76.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1793,3,60.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1794,3,57.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1795,3,51.1,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1796,3,73.3,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1797,3,54.4,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1798,3,51,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1799,3,49.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1800,3,40.8,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1801,3,85.5,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1802,3,82.1,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1803,3,75.2,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1804,3,73.3,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1805,3,69.6,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1806,3,60.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1807,3,65.4,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1808,3,49.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1809,3,40.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1810,3,68.7,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1811,3,65.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1812,3,91.3,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1813,3,78.7,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1814,3,68.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1815,3,64.2,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
1816,3,63.9,2.4,26.5,1.6,21,19.3,12.7,38.1,1,26.5,45517
1817,3,56.9,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1818,3,49.4,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1819,3,92.1,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1820,3,72.2,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1821,3,65.9,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1822,3,61.5,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1823,3,60,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1824,3,47.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1825,3,76.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1826,3,71.5,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1827,3,69.5,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1828,3,56.5,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1829,3,55.1,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1830,3,53.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1831,3,72.5,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1832,3,60.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1833,3,55.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1834,3,52.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1835,3,50,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1836,3,83.5,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1837,3,79.5,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1838,3,76.8,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1839,3,75.2,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
1840,3,75.1,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1841,3,71.4,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
1842,3,53.5,10.6,0,0.6,15.3,14.5,12.8,55.2,1,38.7,36042
1843,3,50.8,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1844,3,50.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1845,3,48.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1846,3,77.9,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
1847,3,64.7,7.7,33.8,0,30.1,16.7,6.2,37.1,1,28.8,43302
1848,3,63.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1849,3,56.3,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1850,3,47.4,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1851,3,75.3,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1852,3,74.4,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1853,3,65,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1854,3,32.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1855,3,77.3,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1856,3,73.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1857,3,65.4,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
1858,3,65.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1859,3,58,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1860,3,36.1,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1861,3,85.2,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1862,3,59.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1863,3,54.6,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1864,3,52,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1865,3,50.1,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1866,3,47.6,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1867,3,79.3,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1868,3,59.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1869,3,52.3,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1870,3,76.5,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
1871,3,72,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1872,3,69.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1873,3,67.5,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1874,3,65,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1875,3,88.4,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1876,3,80.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1877,3,67.2,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1878,3,88.5,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1879,3,62,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1880,3,56.6,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1881,3,55.4,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1882,3,53.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1883,3,53.4,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1884,3,48,11.4,0,1.8,16.5,12,7.8,5.1,2,22.4,44693
1885,3,90.4,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1886,3,84.6,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1887,3,63,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1888,3,62,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1889,3,55.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1890,3,45.5,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1891,3,75.8,1.4,20.7,3.4,21.3,20.3,21.7,60.7,1,34.7,37233
1892,3,58.4,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1893,3,49.2,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1894,3,72.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1895,3,59.4,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1896,3,50.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1897,3,43.8,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1898,3,22.6,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1899,3,81.9,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1900,3,52.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1901,3,74.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1902,3,74.3,0.9,11.2,0.4,14.2,12.3,5.7,27.3,3,13.1,73703
1903,3,69.8,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1904,3,64.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1905,3,59,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1906,3,58.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1907,3,78.6,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1908,3,68.4,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1909,3,60.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1910,3,50,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1911,3,39.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1912,3,76.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1913,3,49.2,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1914,3,79.6,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1915,3,70.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1916,3,50.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1917,3,74.6,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1918,3,61.2,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1919,3,60.9,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1920,3,52.4,3.2,28.9,1.8,21.4,12.1,10.1,27,1,26.5,48337
1921,3,68.3,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1922,3,63.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1923,3,60.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1924,3,84.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1925,3,63.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1926,3,46.4,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1927,3,41.6,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1928,3,57.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1929,3,53.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1930,3,53.1,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1931,3,43.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1932,3,43.5,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1933,3,82.3,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1934,3,71.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1935,3,64.6,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1936,3,58,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1937,3,54.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1938,3,81.8,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1939,3,72.6,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1940,3,58.2,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
1941,3,15.1,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1942,3,61.7,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1943,3,50.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1944,3,84.7,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1945,3,53.2,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1946,3,44.3,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
1947,3,75.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1948,3,68.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1949,3,67.8,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1950,3,56.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1951,3,42.4,5.9,14,0.4,22.3,11,11.1,10.4,2,26.5,46426
1952,3,58.4,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1953,3,55.9,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
1954,3,49.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1955,3,41.6,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1956,3,71.5,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1957,3,66.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1958,3,64.5,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1959,3,58.2,2.4,0,1.6,57.6,13.4,13.1,47.5,1,30.2,43569
1960,3,55.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1961,3,54.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1962,3,44.4,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1963,3,82.6,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1964,3,69.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1965,3,65.2,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1966,3,63.4,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1967,3,62.1,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1968,3,61.2,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1969,3,60.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1970,3,50.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1971,3,49.3,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1972,3,39.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1973,3,72.9,1.4,0,2.7,16,18.9,10.8,52.8,1,32,43591
1974,3,70.7,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1975,3,65.6,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1976,3,59.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1977,3,49.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1978,3,44.8,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1979,3,60.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1980,3,58.2,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1981,3,58.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1982,3,53.2,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
1983,3,69.6,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1984,3,65.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1985,3,62.4,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1986,3,19.9,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1987,3,78,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1988,3,67.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
