EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1,36.40,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,36.40,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
1,36.40,3.90,0.00,5.90,10.30,9.10,4.20,11.60,2,18.60,50467
2,36.40,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,36.30,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
3,36.30,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,36.20,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
2,36.20,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
2,36.20,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,36.20,6.40,0.00,2.30,14.90,13.90,8.90,11.80,2,20.10,43972
2,36.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
1,36.20,11.40,0.00,1.80,16.50,12.00,7.80,5.10,2,22.40,44693
3,36.10,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,36.10,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
3,36.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,36.00,2.70,26.50,2.10,14.90,16.10,18.70,61.20,1,29.70,38430
3,36.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,36.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,36.00,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
3,36.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,36.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,36.00,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
3,36.00,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
2,35.90,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,35.90,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
2,35.90,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
4,35.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,35.90,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
2,35.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,35.80,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,35.80,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,35.80,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,35.70,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
1,35.70,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
2,35.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,35.70,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
3,35.70,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
2,35.70,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,35.60,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
1,35.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,35.40,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,35.40,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
2,35.40,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,35.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,35.30,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,35.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,35.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,35.30,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
2,35.30,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
3,35.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,35.20,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,35.20,2.60,0.00,0.70,13.00,11.50,9.70,8.70,2,21.30,51398
2,35.10,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,35.10,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,35.10,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,35.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,35.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,34.90,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
2,34.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,34.60,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
2,34.60,4.60,8.90,0.50,14.40,7.80,10.30,17.00,3,19.00,60163
2,34.60,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
2,34.50,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
3,34.50,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
1,34.40,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,34.10,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
2,34.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,34.10,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
2,34.10,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,34.10,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,34.00,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,34.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,34.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,33.90,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,33.80,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
2,33.80,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
1,33.80,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,33.80,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
3,33.80,2.50,0.00,1.30,11.80,15.10,16.50,36.70,1,22.70,43121
2,33.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,33.70,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,33.60,8.90,39.40,2.40,28.50,15.70,12.50,55.30,1,29.20,38023
3,33.50,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,33.40,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
2,33.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,33.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,33.30,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,33.20,2.40,0.00,1.60,57.60,13.40,13.10,47.50,1,30.20,43569
2,33.10,7.60,2.60,0.60,13.30,6.20,7.40,12.30,2,15.50,55052
2,33.10,1.40,20.70,3.40,21.30,20.30,21.70,60.70,1,34.70,37233
2,33.10,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,33.00,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
2,33.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,33.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
3,32.90,2.10,33.20,1.20,10.40,13.80,11.00,46.00,1,29.40,41572
3,32.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,32.90,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
2,32.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,32.80,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
2,32.70,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,32.60,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
4,32.60,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,32.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,32.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,32.50,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,32.50,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,32.40,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
2,32.40,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
1,32.40,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,32.40,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
2,32.40,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,32.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,32.30,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,32.30,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,32.30,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
2,32.20,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
2,32.20,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
1,32.20,2.80,7.10,0.50,19.10,17.20,7.60,11.90,1,20.30,43328
2,32.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,32.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,32.10,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
2,32.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,32.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,31.90,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,31.90,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,31.80,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
1,31.70,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
2,31.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,31.60,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
3,31.60,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
1,31.50,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,31.50,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,31.50,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,31.40,2.30,0.00,2.00,8.00,21.10,16.10,64.90,1,30.40,35433
3,31.40,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
2,31.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,31.20,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,31.10,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,31.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,31.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,30.90,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,30.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,30.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,30.90,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
3,30.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,30.70,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,30.70,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
1,30.60,2.70,5.20,0.80,16.10,8.70,7.60,33.10,2,22.50,50748
3,30.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,30.60,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
3,30.60,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,30.60,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
2,30.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,30.50,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,30.50,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
1,30.50,3.90,0.00,5.90,10.30,9.10,4.20,11.60,2,18.60,50467
2,30.40,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
2,30.40,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
3,30.40,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,30.30,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,30.10,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
1,30.10,5.90,14.00,0.40,22.30,11.00,11.10,10.40,2,26.50,46426
2,30.00,4.90,51.20,3.10,25.70,18.10,15.40,61.50,1,31.30,36760
2,30.00,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,29.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,29.60,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
1,29.60,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,29.50,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,29.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,29.20,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
2,29.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,29.20,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,29.10,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,29.10,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,29.10,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
2,29.00,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
2,29.00,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,28.90,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
3,28.90,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,28.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,28.90,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
1,28.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,28.90,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,28.80,2.00,46.70,1.40,24.10,16.30,5.40,66.50,1,30.60,38216
2,28.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,28.70,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,28.60,10.60,0.00,0.60,15.30,14.50,12.80,55.20,1,38.70,36042
3,28.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,28.60,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
5,28.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,28.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,28.40,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
2,28.40,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
2,28.40,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,28.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,28.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,28.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,28.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,28.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,28.30,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,28.20,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,28.10,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,28.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,28.10,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
3,28.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,27.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,27.90,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,27.90,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
1,27.80,4.70,29.80,2.00,24.50,15.50,11.80,60.40,1,32.90,40263
2,27.80,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,27.70,5.00,0.00,1.80,29.20,11.80,12.00,33.80,1,26.20,46411
2,27.60,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,27.60,3.90,0.00,5.90,10.30,9.10,4.20,11.60,2,18.60,50467
2,27.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,27.50,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
2,27.40,7.60,2.60,0.60,13.30,6.20,7.40,12.30,2,15.50,55052
1,27.40,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,27.30,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,27.20,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,27.20,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,27.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,27.10,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,27.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,27.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,27.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,26.90,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,26.90,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
1,26.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,26.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,26.60,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,26.60,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,26.50,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
2,26.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.50,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
2,26.50,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,26.40,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
1,26.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,26.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.30,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,26.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.20,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
3,26.10,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,26.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,26.10,3.10,0.00,1.20,31.10,16.80,13.90,15.20,2,20.20,49070
2,26.10,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,26.10,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
2,26.00,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
1,26.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,25.90,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
1,25.90,2.10,33.20,1.20,10.40,13.80,11.00,46.00,1,29.40,41572
3,25.90,0.80,11.80,1.00,4.80,12.60,9.20,35.70,2,18.70,57710
2,25.90,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,25.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,25.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,25.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,25.80,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
2,25.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,25.60,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
1,25.60,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,25.50,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,25.50,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,25.40,3.20,0.00,0.90,11.90,12.60,9.20,18.40,2,9.00,65955
2,25.40,2.70,5.20,0.80,16.10,8.70,7.60,33.10,2,22.50,50748
2,25.40,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,25.40,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,25.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,25.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,25.20,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,25.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
1,25.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,25.10,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,25.00,10.60,0.00,0.60,15.30,14.50,12.80,55.20,1,38.70,36042
2,25.00,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,25.00,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,24.90,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,24.90,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,24.80,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,24.70,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
1,24.70,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,24.60,1.30,27.70,2.60,13.10,18.00,14.50,63.40,1,34.00,38818
2,24.60,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,24.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,24.50,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,24.50,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,24.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,24.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,24.30,3.00,0.00,2.60,22.80,10.20,2.80,11.50,3,12.40,64426
2,24.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,24.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,24.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,24.10,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,24.10,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,24.10,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,24.10,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,24.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,24.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,23.90,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
1,23.80,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
1,23.70,3.20,0.00,0.90,11.90,12.60,9.20,18.40,2,9.00,65955
2,23.70,3.50,13.90,1.50,18.60,13.20,7.40,14.10,3,13.50,62963
2,23.70,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,23.60,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
1,23.60,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,23.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,23.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,23.20,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
1,23.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,23.00,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,23.00,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,22.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,22.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,22.90,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
1,22.80,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
1,22.80,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,22.80,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
2,22.80,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
3,22.70,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,22.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,22.60,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,22.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,22.50,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
